book_id,title,authors,top_genre,average_rating,ratings_count
18513587,The Art of Captain America: The Winter Soldier,Marie Javins,art,4.54,83
2513980,Gary Panter,"Dan Nadel, Karrie Jacobs",art,4.75,76
26175886,Art of Burning Man,N.K. Guy,art,4.57,14
2256217,Men's adventure magazines in postwar America : the Rich Oberg collection,"Max Allan Collins, George Hagenauer, Steven Heller, Rich Oberg",art,4.19,40
16057126,9.5 Theses on Art and Class,Ben Davis,art,4.14,166
25307787,Ravilious,James Russell,art,4.69,16
287103,The Genesis of a Painting: Picasso's Guernica,Rudolf Arnheim,art,4.03,23
357792,Painting with Pastels: Easy Techniques to Master the Medium,Maggie  Price,art,3.86,51
283766,The Art of the Bookplate,"James Keenan, George Plimpton",art,4.07,28
232150,"Magic Eye 1: A New Way of Looking at the World (Magic Eye, #1)","Magic Eye Inc., N.E. Thing Enterprises",art,3.82,572
978500,Modern Art & Death of a Culture,H.R. Rookmaaker,art,4.13,180
58976,Necronomicon,"H.R. Giger, Clive Barker",art,4.15,3119
5166361,"Green Guide for Artists: Nontoxic Recipes, Green Art Ideas, & Resources for the Eco-Conscious Artist",Karen Michel,art,3.83,68
18526864,Kimono: A Modern History,Terry Satsuki Milhaupt,art,4.21,23
14060410,"Banksy, The Man Behind The Wall",Will Ellsworth-Jones,art,3.57,34
484462,Japanese Nō Masks: With 300 Illustrations of Authentic Historical Examples,"Friedrich Perzynski, Stanley Appelbaum",art,3.57,14
557668,"Rembrandt, 1606-1669: The Mystery of the Revealed Form",Michael Bockemuhl,art,3.95,3559
9803344,The Open Daybook,David P. Earle,art,4.15,20
4811188,Rogues' Gallery: The Secret History of the Moguls and the Money that Made the Metropolitan Museum,Michael    Gross,art,3.42,366
655946,Lesbian Art in America: A Contemporary History,Harmony Hammond,art,3.79,24
56912,The Judgment of Paris: The Revolutionary Decade That Gave the World Impressionism,Ross King,art,3.81,10739
901286,The World of Watteau: 1684-1721,Pierre Schneider,art,4.09,10
1695153,"Titian's ""Venus Of Urbino""",Rona Goffen,art,3.9,10
501770,The Sale of the Late King's Goods: Charles I and His Art Collection,Jerry Brotton,art,3.73,18
13531092,Sky Color,Peter H. Reynolds,art,4.21,1559
29241350,The Singing Bones,"Shaun Tan, Neil Gaiman, Jack D. Zipes",art,4.21,195
12050804,100 New Artists,Francesca Gavin,art,3.93,14
25777976,"How to Draw Fantasy Creatures: Dragons, fairies, vampires and monsters in simple steps","Paul Bryn Davies, Jim McCarthy",art,4.0,11
5660689,Myth & Magic: The Art of John Howe,"John Howe, Peter  Jackson",art,4.37,23
1366956,Learning to Look at Paintings,Mary Acton,art,3.85,49
1475548,German Romantic Painting,William Vaughan,art,3.78,8
29430392,Assassin's Creed: Into the Animus,Ian Nathan,art,4.15,13
31094296,Things from the Flood,Simon Stalenhag,art,4.53,104
11551547,Masterpieces from the Department of Islamic Art in The Metropolitan Museum of Art,"Sheila R. Canby, Maryam Ekhtiar, Priscilla Soucek, Navina Najat Haidar",art,4.67,18
5788390,"The Art Instinct: Beauty, Pleasure, and Human Evolution",Denis Dutton,art,3.81,1524
255149,The Notebooks of Leonardo da Vinci,"Leonardo da Vinci, Edward MacCurdy",art,3.96,55
832993,Critical Writings: New Edition,"Filippo Tommaso Marinetti, Gunter Berghaus, Doug        Thompson",art,4.09,44
10342445,Where Art Belongs,Chris Kraus,art,3.91,309
599840,On Art and Life,John Ruskin,art,3.85,501
359983,Encyclopedia of Sculpture Techniques,John W. Mills,art,3.62,9
23600155,3000 Moments That happen when you are not paying attention,Pascal Campion,art,4.85,13
103905,Gustav Klimt: Painter of Women,Susanna Partsch,art,3.97,52
33866626,Colored Pencil Painting Portraits: Master a Revolutionary Method for Rendering Depth and Imitating Life,Alyona Nickelsen,art,4.46,28
22926683,Utopia Parkway: The Life and Work of Joseph Cornell,Deborah Solomon,art,4.05,8
24478,i am 8-bit: Art Inspired by Classic Videogames of the '80s,"Jon M. Gibson, Chuck Klosterman",art,4.11,111
6661070,Frida Kahlo,Andrea Kettenmann,art,4.16,63
9739312,Bye Bye Kitty!!!: Between Heaven and Hell in Contemporary Japanese Art,"David    Elliott, Tetsuya Ozaki, Japan Society (New York, N.Y.), Gallery Staff",art,3.89,18
364091,www HR Giger com,H.R. Giger,art,4.12,896
23218622,The Glow of Paris: The Bridges of Paris at Night,Gary Zuercher,art,4.69,16
405800,Book of Sea Monsters,Bob Eggleton,art,4.26,29
25135410,"How to Draw Cool Stuff: Shading, Textures and Optical Illusions",Catherine V. Holmes,art,4.25,110
24766147,Acrylic Painting,Angelina Bell,art,3.38,32
10913585,"Paper Cutting: Contemporary Artists, Timeless Craft","Laura Heyenga, Rob Ryan, Natalie Avella",art,4.31,164
2096217,Beauty and the Beast,Chris Achilleos,art,3.93,21
13351612,David Hockney: A Bigger Picture,"Marco Livingstone, Tim Barringer",art,4.66,29
15793236,Banksy: The Man Behind the Wall,Will Ellsworth-Jones,art,3.57,403
21792799,Mindfulness: 25 Ways to Live in the Moment Through Art,Christophe Andre,art,4.36,21
6633199,Pictorial Webster's: A Visual Dictionary of Curiosities,John M. Carrera,art,4.33,253
18707782,"Happy Clouds, Happy Trees: The Bob Ross Phenomenon","Kristin G. Congdon, Doug Blandy, Danny Coeyman",art,3.54,24
958215,Art Forms in Nature,Ernst Haeckel,art,4.1,6068
509031,Lives of the Artists,"Giorgio Vasari, George Bull",art,3.77,26
1116528,Vermeer's Camera: Uncovering the Truth Behind the Masterpieces,Philip Steadman,art,4.15,62
20981053,"Creative Lettering and Beyond: Inspiring tips, techniques, and ideas for hand lettering your way to beautiful works of art","Gabri Joy Kirkendall, Laura Lavender, Julie Manwaring, Shauna Lynn Panczyszyn, Walter Foster Creative Team",art,3.95,408
1005722,Norman Rockwell: My Adventures as an Illustrator,"Norman Rockwell, Thomas Rockwell",art,4.45,59
889214,Art of the Darkness,"Marc Silvestri, Michael Lane Turner, Dale Keown",art,3.92,24
24638077,The Mindfulness Colouring Book: Anti-Stress Art Therapy for Busy People,Emma Farrarons,art,4.01,203
7378482,Alice Neel: Painted Truths,"Barry Walker, Jeremy Lewison, Robert Storr, Tamar Garb",art,4.48,46
15796783,Silhouettes from Popular Culture,"Olly Moss, Duncan Jones",art,4.46,84
13528884,Doodling in French: How to Draw with Joie de Vivre,Anna Corba,art,3.48,52
7558367,Caravaggio: A Life Sacred and Profane,Andrew Graham-Dixon,art,4.09,2269
22848806,Sakai Project - 30 Years Of Usagi Yojimbo,Paolo Rivera,art,4.77,21
793154,Egyptian Art,Jaromir Malek,art,4.16,45
586243,"The Humanistic Tradition: Modernism, Globalism, and the Information Age (The Humanistic Tradition, #6)",Gloria K. Fiero,art,3.47,18
28008141,Turner: The Extraordinary Life and Momentous Times of J. M. W. Turner,Franny Moyle,art,3.94,39
2791802,Portrait Drawing: A Step-by-Step Art Instruction Book,"Wendon Blake, John Lawn",art,3.7,46
405541,Une Semaine de Bonté,Max Ernst,art,4.19,2202
282311,Fairies,Yoshitaka Amano,art,4.3,419
1265131,The Art Question,Nigel Warburton,art,3.76,113
11916354,Infinity Net: The Autobiography of Yayoi Kusama,"Yayoi Kusama, Ralph McCarthy",art,4.02,296
6590557,Vincent Van Gogh: The Letters: The Complete Illustrated and Annotated Edition,"Vincent van Gogh, Leo Jansen, Hans Luijten",art,4.6,17
17846928,Sylvia Plath: Drawings,"Sylvia Plath, Frieda Hughes",art,4.2,37
23464090,Japanese Woodblock Print Workshop: A Modern Guide to the Ancient Art of Mokuhanga,April Vollmer,art,4.66,39
899949,Windows on Nature: The Great Habitat Dioramas of the American Museum of Natural History,Stephen Christopher Quinn,art,4.55,62
344634,Love Revealed: Simeon Solomon And the Pre-raphaelites,"Victoria   Osborne, Colin   Cruise, Debra N. Mancoff, Roberto C. Ferrari, Elizabeth Prettejohn",art,4.38,16
5483736,"Hi-Fructose: Collected Edition, Vol. 1","Annie Owens, Attaboy",art,4.4,141
3119373,Magic Eye: A New Way Of Looking At The World: 3 D Illusions,N.E. Thing Enterprises,art,3.82,7
2098870,Fast Sketching Techniques: Capture the Fundamental Essence of Elusive Subjects,David J. Rankin,art,3.84,32
795191,J.W. Waterhouse,Anthony Hobson,art,4.21,1567
32525,Art Through the Ages,"Helen Gardner, Fred S. Kleiner, Christin J. Mamiya",art,3.83,24990
1414837,Rodin,"Bernard Champigneulle, J. Maxwell Brownjohn",art,3.76,36
1256196,The Assault on Culture: Utopian Currents from Lettrisme to Class War,Stewart Home,art,3.87,121
6919524,Art School: (Propositions for the 21st Century),Steven Henry Madoff,art,3.62,55
275560,Art Through the Ages,"Helen Gardner, Fred S. Kleiner, Christin J. Mamiya, Tansey",art,3.83,65
28208534,Pen & Ink Drawing: A Simple Guide,Alphonso Dunn,art,4.46,96
6297,The Art of Howl's Moving Castle,"Hayao Miyazaki, Yuji Oniki",art,4.51,2408
12553737,Creative Foundations 40 Scrapbook and Mixed-Media Techniques to Build Your Artistic Toolbox,Vicki Boutin,art,3.78,50
10112425,Lee Krasner: A Biography,Gail Levin,art,3.72,319
10236072,Complete Book of Art Ideas,"Fiona Watt, Antonia Miller, Non Figg, Katrina Fearn, Amanda Barlow",art,4.4,19
24998804,Joseph Cornell: Wanderlust,"Sarah Lea, Lynda Roscoe Hartigan, Jasper Sharp",art,4.73,14
1007710,How to Survive and Prosper as an Artist: Selling Yourself Without Selling Your Soul,Caroll Michels,art,3.83,204
242541,"Charlotte in Paris (Charlotte, #2)","Joan MacPhail Knight, Melissa Sweet",art,4.1,62
6652985,Art Making & Studio Spaces: Unleash Your Inner Artist: An Intimate Look at 31 Creative Work Spaces,Lynne Perrella,art,3.61,71
599246,How to Draw Comics the Marvel Way,"Stan Lee, John Buscema",art,3.95,6071
3735119,Flower Painting in Watercolor,Charles Reid,art,4.5,16
7740065,A Crisis of Brilliance: Five Young British Artists and the Great War,David Boyd Haycock,art,4.32,53
2933993,A Guide To The Louvre,"Anne Sefrioui, Berenice Geoffroy-Schneiter, Manuel Jover",art,3.98,99
101407,"The Yellow House: Van Gogh, Gauguin, and Nine Turbulent Weeks in Arles",Martin Gayford,art,3.9,4657
6528657,Zhang Huan,"Yilmaz Dziewior, Roselee Goldberg, Robert Storr, Zhang Huan",art,4.21,14
23515515,The making of Mona,Adrian Franklin,art,4.04,22
475638,Designs and Patterns for Embroiderers and Craftspeople,"Marion Nichols, William Briggs & Co.",art,4.0,12
7035188,Titian: The Last Days,Mark  Hudson,art,3.33,42
4234407,"The Art of Medieval Spain, A.D.500-1200","Jerrilynn D. Dodds, Bernard F. Reilly, John          Williams",art,3.75,7
537594,Visual Thinking,Rudolf Arnheim,art,4.07,19
339821,The Illustrated Winespeak: Ronald Searle's Wicked World of Winetasting,Ronald Searle,art,4.13,37
23810590,The Art of Mistakes: Unexpected Painting Techniques and the Practice of Creative Thinking,Melanie Rothschild,art,3.83,13
7950178,The Painter of Modern Life,Charles Baudelaire,art,3.7,181
1040538,Portrait of an Artist: A Biography of Georgia O'Keeffe,Laurie Lisle,art,4.08,685
17236122,Death: A Picture Album,Kirty Topiwala,art,4.17,23
1205095,Pulp Art: Original Cover Paintings for the Great American Pulp Magazines,"Robert Lesser, Roger T. Reed, Fred Cook, Shirley Seeger, Forrest J. Ackerman, Steve Kennedy, Sam Moskowitz, Walt Reed, Jim Steranko, John de Soto, Danton Burroughs, Darrell C. Richardson, Alison M. Scott, James Van Hise, Zina Saunders, George Hocutt, Bruce Cassidy, Charles G. Martignette, J. Allen St. John, Rafael De Soto, Frank R. Paul, George Rozen, Jerome Rozen, Virgil Finlay, Rudolph Belarski, Hannes Bok, Norman Saunders, Walter M. Baumhofer, John Newton Howitt, Howard V. Brown, Edd Cartier, Earle Bergey, John Giunta, Laurence Herndon, George Gross, Allen Anderson, H.J. Ward, H.L. Parkhurst, Margaret Brundage, John Drew, Frederick Blakeslee, N.C. Wyeth, H. Winfield Scott, Sidney Case, Hubert Rogers, John    Locke, E. Franklin Wittmack",art,4.22,78
28440195,John Derian Picture Book,John Derian,art,4.48,25
11442513,The Art of Betty and Veronica,"Victor Gorelick, Craig Yoe, Dan DeCarlo",art,4.2,55
18240266,Drawings,"Kurt Vonnegut Jr., Nanette Vonnegut, Peter Reed",art,4.14,136
373784,Draw 50 Horses,Lee J. Ames,art,3.98,10
38769,Discovering Great Artists: Hands-On Art for Children in the Styles of the Great Masters,"MaryAnn F. Kohl, Kim Solga, Rebecca Van Slyke",art,4.22,337
846362,The Art of Tantra,Philip S. Rawson,art,3.48,36
199843,"Art and Revolution: Writings on Literature, Politics & Culture","Leon Trotsky, Paul N. Siegel",art,3.77,46
24481048,The Creative Therapy Colouring Book,"Hannah Davies, Richard Merritt, Jo Taylor",art,4.45,36
443067,Depths of Glory: A Biographical Novel of Camille Pissarro,Irving Stone,art,4.07,30
13634256,Cindy Sherman,Eva Respini,art,4.38,77
174795,Autobiography,"Andrew Wyeth, Thomas Hoving",art,4.59,155
2503278,Testament: The Life and Art of Frank Frazetta,"Frank Frazetta, Cathy Fenner, Arnie Fenner",art,4.62,70
1840719,Arthur Rackham,"Arthur Rackham, David Larkin",art,4.35,26
20501,"The Camera (Ansel Adams Photography, #1)","Ansel Adams, Robert Hardy Baker",art,4.22,2663
3156242,A Life in Pictures,Alasdair Gray,art,4.5,62
28247690,INK.,Davis Schneiderman,art,3.44,9
25790,The Lord of the Rings Sketchbook,"Alan Lee, Ian McKellen",art,4.26,9164
2557,De Kooning: An American Master,"Mark Stevens, Annalyn Swan",art,4.1,2420
2937676,"Color And Meaning: Art, Science, And Symbolism",John Gage,art,3.98,11
15798722,Faces for Baby: An Art for Baby Book,Yana Peel,art,3.75,57
17278822,The Nightingale and the Rose,Del Kathryn Barton,art,4.93,14
901309,The World of Van Gogh: 1853-1890,Robert   Wallace,art,4.0,35
23546824,The Art of Marvel's The Avengers: Age of Ultron,"Jacob Johnston, Jim McCann, Joss Whedon",art,4.2,46
20454306,"The Art of Space: The History of Space Art, from the Earliest Visions to the Graphics of the Modern Era",Ron     Miller,art,4.29,38
767548,Michelangelo and the Creation of the Sistine Chapel,Robin Richmond,art,4.36,20
9144960,William Morris and Morris & Co.,Linda  Parry,art,4.19,21
42190,"Wabi-Sabi: For Artists, Designers, Poets & Philosophers",Leonard Koren,art,4.02,2586
870548,Video Green: Los Angeles Art and the Triumph of Nothingness,Chris Kraus,art,4.07,151
23995487,The Legend of Korra: The Art of the Animated Series Book Four: Balance,"Bryan Konietzko, Michael Dante DiMartino",art,4.6,148
14510172,David Shrigley: Brain Activity,"Cliff Lauson, Jonathan Monk, Martin   Herbert, David Shrigley, Ralph Rugoff, Dave Eggers",art,4.3,23
10616918,Mark Morrisroe,"Stuart Comer, Thomas Seelig, Elisabeth Lebovici, Beatrix Ruf, Mark Morrisroe",art,4.29,8
8260418,Hide/Seek: Difference and Desire in American Portraiture,"Jonathan D. Katz, David C. Ward",art,4.24,50
894297,Remedios Varo: Unexpected Journeys,Janet A. Kaplan,art,4.08,33
1045908,Drawing Dynamic Hands,Burne Hogarth,art,4.05,6981
152557,Marcel Duchamp,"Dawn Ades, Neil Cox, David  Hopkins",art,3.65,60
2821265,"Salon to Biennial: Exhibitions That Made Art History, Volume 1: 1863-1959",Bruce Altshuler,art,4.05,19
21851598,Australian Notebooks,Betty Churcher,art,4.41,17
623141,In the Paint: Tattoos of the NBA and the Stories Behind Them,Andrew Gottlieb,art,2.5,14
280225,A World History Of Art,"Hugh Honour, John Fleming",art,4.24,347
280228,Art History For Dummies,Jesse Bryant Wilder,art,4.0,159
913730,"The Golden Deer of Eurasia: Scythian and Sarmatian Treasures from the Russian Steppes; The State Hermitage, Saint Petersburg, and the Archaeological Museum, Ufa","Joan Aruz, Andrei Alekseev, Ann Farkas",art,4.61,21
407770,Burning Book: A Visual History of Burning Man,"Jessica Bruder, Tim Timmermans, N.K. Guy, Various",art,4.15,73
25744356,"The Art of Ballpoint: Experimentation, Exploration, and Techniques in Ink",Matt Rota,art,3.9,40
15307525,How Are You Feeling?,David Shrigley,art,3.78,167
493947,Drawing from Life,"Clint Brown, Cheryl McLean",art,3.91,31
225907,Evil Thoughts Postcard Book,NOT A BOOK,art,4.4,50
2512532,Beardsley,Stanley Weintraub,art,3.8,14
18296083,PhotoPlay!: Doodle. Design. Draw.,M.J. Bronstein,art,4.13,15
6307178,The Art of Australia,Robert Hughes,art,4.0,15
15710863,Stunner: The Fall and Rise of Fanny Cornforth,Kirsty Stonell Walker,art,3.95,28
28945933,The Vanishing Velázquez: A 19th Century Bookseller's Obsession with a Lost Masterpiece,Laura Cumming,art,3.84,69
526162,Bosch,Laurinda Dixon,art,4.35,93
187633,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,"David Bayles, Ted Orland",art,3.67,50341
979395,Illustrating Children's Books: Creating Pictures for Publication,Martin Salisbury,art,4.13,235
10549869,Mucha,"Patrick Bade, Parkstone Press",art,3.98,23
13356413,Tom of Finland Volume II: The Bikers,"Tom of Finland, Dian Hanson",art,4.64,14
8634112,Gothic Lolitas: How to Draw Manga Step by Step,Sergio Guinot,art,3.2,15
609496,Spectrum 12: The Best in Contemporary Fantastic Art,"Cathy Fenner, Arnie Fenner",art,4.3,255
23210750,"Warm Nights, Deathless Days: The Life of Georgette Chen",Sonny Liew,art,4.1,31
18404458,The Art of John Harris,"John Harris, John Scalzi",art,4.55,74
15924945,Sylvia Plath: Her Drawings,"Sylvia Plath, Frieda Hughes",art,4.2,180
7216716,"History of Art: The Western Tradition, Vol 1","H.W. Janson, Penelope J.E. Davies, Walter B. Denny, Frima Fox Hofrichter, Ann M. Roberts, David L. Simon, Joseph F. Jacobs",art,3.97,15
6656572,Tom and Jack: The Intertwined Lives of Thomas Hart Benton and Jackson Pollock,Henry  Adams,art,3.92,81
3575479,The Treasures of Tutankhamun,"I.E.S. Edwards, Lord Trevelyan",art,4.13,13
549660,Dada & Surrealism,Matthew Gale,art,3.89,122
19539411,The Art of Guardians of the Galaxy,"Marie Javins, James Gunn",art,4.46,110
2156214,The Artful Storybook: Mixed-Media Artists Create Handmade Tales,Terry  Taylor,art,3.66,58
176908,Dada and Surrealism: A Very Short Introduction,David  Hopkins,art,3.67,178
176907,Modern Art: A Very Short Introduction,David Cottington,art,3.59,103
176906,Contemporary Art: A Very Short Introduction,Julian Stallabrass,art,3.45,139
2918035,Banksy Locations and Tours: A Collection of Graffiti Locations and Photographs in London,"Martin Bull, Banksy",art,3.91,22
126195,How to Draw Comic Book Heroes and Villains,Christopher Hart,art,3.28,42
387461,Artist to Artist: 23 Major Illustrators Talk to Children about Their Art,"Eric Carle, Mitsumasa Anno, Quentin Blake, Ashley Bryan, Nancy Ekholm Burkert, Tomie dePaola, Jane Dyer, Mordicai Gerstein, Robert Ingpen, Steven Kellogg, Leo Lionni, Petra Mathers, Wendell Minor, Barry Moser, Jerry Pinkney, Alice Provensen, Matthew Reinhart, Robert Sabuda, Maurice Sendak, Gennady Spirin, Chris Van Allsburg, Rosemary Wells, Paul O. Zelinsky, Eric Carle Museum of Picture Book Art, Patricia Lee Gauch, David Briggs, Courtenay Palmer",art,4.22,703
45325,Joseph Cornell: Secrets in a Box,"Alison Baverstock, Joseph Cornell, Christopher Wynne",art,4.0,26
29074697,The Slaughtered Virgin of Zenopolis (Inspector Capstan #1),"David  Blake, David J. Ashton",humor,3.49,192
51923,Complete Cartoons of the New Yorker,"Robert Mankoff, David Remnick, Adam Gopnik",humor,4.35,85
3295603,The Devil's Dictionary and Other Works,"Gahan Wilson, Ambrose Bierce",humor,4.0,124
16209164,Post-Apocalyptic Nomadic Warriors: A Duck & Cover Adventure,Benjamin  Wallace,humor,3.8,257
6868927,The Customer Is Not Always Right: Hilarious and Horrific Tales of Customers Gone Wrong,A.J.  Adams,humor,3.93,312
29917845,"The Egg and I (Betty MacDonald Memoirs, #1)","Betty MacDonald, Heather Henderson",humor,3.95,12
9761029,The Mammoth Book of Tasteless Jokes,E. Henry Thripshaw,humor,3.43,20
32333283,The Misadventures of Max Crumbly 2: Middle School Mayhem,Rachel Renee Russell,humor,4.33,185
58939,It's Happy Bunny: Love Bites,Jim Benton,humor,3.87,203
15776722,Uncommon Sense,"Thomas  Payne, Peter Stuart Smith",humor,3.2,41
13106041,The Misanthrope's Guide to Life: How to Methodically Disengage and Disassociate from Damn-near Everyone,"Meghan Rowland, Chris Turner-Neal",humor,3.38,92
511062,"Lamb: The Gospel According to Biff, Christ's Childhood Pal","Christopher Moore, Fisher Stevens",humor,4.26,202
8130038,Funny Business,"Jon Scieszka, Jack Gantos, Adam Rex, David Yoo, Kate DiCamillo, Eoin Colfer, Paul Feig, Mac Barnett, Christopher Paul Curtis",humor,3.81,26
11524172,Negropedia: The Assimilated Negro's Crash Course on the Modern Black Experience,Patrice Evans,humor,3.47,55
17970380,Flying Soup,Bobby Adair,humor,3.9,47
8044557,All My Friends Are Dead,"Avery Monsen, Jory John",humor,4.23,20077
15716710,Sheer Purgatory,Robert    Carter,humor,4.07,60
35905367,Lady Stuff: Secrets to Being a Woman,Loryn Brantz,humor,3.68,9
8696320,The Egg and I,"Betty MacDonald, Richard   Bennett",humor,3.95,55
2688835,Fables in Slang,George Ade,humor,3.76,21
217069,New Yorker Book of Technology Cartoons,Robert Mankoff,humor,3.59,31
17591949,"Pogo: The Complete Syndicated Comic Strips, Vol. 3: Evidence to the Contrary","Walt Kelly, Carolyn Kelly",humor,4.7,53
14060249,Fifty Shames of Earl Grey,"Andrew Shaffer, Fanny Merkin",humor,3.32,296
14060248,Fifty Shames of Earl Grey,"Fanny Merkin, Andrew Shaffer",humor,3.32,2490
17182395,Psych's Guide to Crime Fighting for the Totally Unqualified,"Shawn Spencer, Burton Guster",humor,4.24,606
29093310,Best. State. Ever.: A Florida Man Defends His Homeland,Dave Barry,humor,3.8,1662
22573591,You're Not Helping...,Ryan Patricks,humor,3.79,51
85574,"The Dilbert Principle: A Cubicle's-Eye View of Bosses, Meetings, Management Fads & Other Workplace Afflictions",Scott Adams,humor,3.94,6527
85572,Dilbert's Guide to the Rest of Your Life: Dispatches from Cubicleland,Scott Adams,humor,3.92,143
574843,The Whole Enchilada,Nicole Hollander,humor,4.15,50
17312239,Idiots I've Seen Naked,Piper Faust,humor,3.14,14
18372569,F for Effort: More of the Very Best Totally Wrong Test Answers,Richard Benson,humor,3.82,98
17299836,Let's Explore Diabetes with Owls,David Sedaris,humor,3.8,20
188147,Minnie and Moo: Wanted Dead or Alive (I Can Read Book 3),Denys Cazet,humor,3.92,95
8113614,"Joe and Sparky, Superstars!: Candlewick Sparks","Jamie Michalak, Frank Remkiewicz",humor,3.84,72
18935545,Feed Me!: A Simon's Cat Book,Simon Tofield,humor,4.2,23
18208416,The Serpent of Venice,Christopher Moore,humor,3.86,1053
17374464,Murder By the Slice,Rob  Cline,humor,3.91,23
17374465,The Missing Link,"Brandon Meyers, Bryan Pedas",humor,3.15,31
2975870,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Jeff Kinney,humor,3.96,772
2068858,This is the Part Where You Pretend to Add Value,Scott Adams,humor,4.22,185
22665576,A Month of Bedtime Stories: Thirty-One Bite-Sized Tales of Wackiness and Wonder for the Retiring Child,Neil McFarlane,humor,4.69,20
1234869,"A Hand to Hold, an Opinion to Reject: A Cathy Collection",Cathy Guisewite,humor,3.85,58
12535568,"Crush: The Theory, Practice and Destructive Properties of Love (Liar, Liar, #3)",Gary Paulsen,humor,3.83,451
16147252,Let's Explore Diabetes with Owls,David Sedaris,humor,3.8,86
17371027,Dad Is Fat,Jim Gaffigan,humor,3.76,3019
12741706,Tortugas Rising,Benjamin  Wallace,humor,3.77,43
31753144,Bloom County Episode XI: A New Hope,Berkeley Breathed,humor,4.65,8
14603113,The Very Hungry Zombie: A Parody,"Michael Teitelbaum, Jonathan Apple",humor,3.78,197
989064,"Eric (Discworld, #9)",Terry Pratchett,humor,3.72,213
18710417,Three Men In A Boat,"Jerome K. Jerome, Hugh Laurie",humor,3.9,8
12425364,"Lamb: The Gospel According to Biff, Christ's Childhood Pal","Christopher Moore, Fisher Stevens",humor,4.26,58
318692,Secret Lives of Walter Mitty and of James Thurber,"James Thurber, Marc Simont",humor,3.74,82
16171226,How to Talk Minnesotan: Revised for the 21st Century,Howard Mohr,humor,3.59,63
225314,The Pirates! In an Adventure with Scientists,Gideon Defoe,humor,3.88,2940
225316,The Pirates! in an Adventure with Scientists. Gideon Defoe,Gideon Defoe,humor,3.88,99
18874075,Harriet Greer Grows Up,Kirsty Wenn,humor,4.3,12
81814,The Adventures of Ali Baba Bernstein,"Johanna Hurwitz, Gail Owens",humor,3.6,81
18331535,If You'd Just Listened to Me in the First Place...,Barbara Venkataraman,humor,4.28,80
6599313,Fool,Christopher Moore,humor,3.96,11
8709,"The Hitchhiker's Trilogy (Hitchhiker's Guide, #1-5)",Douglas Adams,humor,4.41,668
17604961,Things I Want to Punch in the Face,Jennifer Worick,humor,2.89,16
2395015,QI: The Book of General Ignorance,"John Lloyd, John Mitchinson",humor,3.79,299
15731447,Sleep Has No Master,Jon Konrath,humor,4.49,30
21442158,Ginger the Gangster Cat,Frank Kusy,humor,3.93,12
325134,The Essential George Booth,"George Booth, Lee Lorenz",humor,4.4,40
18693683,Diary of a Mad Diva,Joan Rivers,humor,3.37,1646
27968822,The Worst Class Trip Ever,"Dave Barry, Todd Haberkorn",humor,3.82,20
8668657,Teh Itteh Bitteh Book of Kittehs: A LOLcat Guide 2 Kittens,Professor Happycat,humor,4.1,140
372299,The Hitch Hiker's Guide to the Galaxy: A Trilogy in Five Parts,Douglas Adams,humor,4.41,4736
7962617,"The Illustrated Eric (Discworld, #9)","Terry Pratchett, Josh Kirby",humor,3.72,183
3821848,How to Lose Friends and Alienate People,Irving Dart Tressler,humor,3.87,27
8143598,Fool,Christopher Moore,humor,3.96,894
34648534,Sh*t My President Says: The Illustrated Tweets of Donald J. Trump,"Shannon Wheeler, Bob Mankoff",humor,3.43,86
3033647,Late Show Fun Facts,David Letterman,humor,3.62,55
16051416,"Don't Be An Asshole! Creating a Better World through Self Awareness, Common Sense and Decency.",Albert  Vidal,humor,4.25,12
193509,Cantando Bajo La Ducha: Quince Lecciones Para Alcanzar El Sueño De Ser Músico,"Jorge Maronna, Daniel Samper Pizano",humor,3.61,18
1163100,"I Love You, Beth Cooper",Larry Doyle,humor,3.29,449
30749511,Pounded By The Pound: Turned Gay By The Socioeconomic Implications Of Britain Leaving The European Union,Chuck Tingle,humor,3.97,69
12812164,"OMG: How I created the Universe, Adam, and Steve",David Javerbaum,humor,3.23,38
11890819,Lunatics,"Dave Barry, Alan Zweibel",humor,3.55,2496
15748791,Jumping in Mud Puddles,Vickie Mendenhall,humor,3.9,21
23474646,Idiots and Children,Diana Estill,humor,3.43,10
18953907,All My Friends Are Dead,"Avery Monsen, Jory John",humor,4.23,334
25711621,This Book Loves You,PewDiePie,humor,3.94,3736
17308458,He Is Risen,Colin    Campbell,humor,3.27,36
538166,"Miss Daisy Is Crazy! (My Weird School, #1)","Dan Gutman, Jim Paillot",humor,3.99,6743
7128522,"Are You There, Vodka? It's Me, Chelsea",Chelsea Handler,humor,3.85,42
19286620,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys?",Billy Crystal,humor,3.9,72
12855278,Weirder Than Marshmallows,"Dan Fogg, Deborah  Carney",humor,3.3,15
6439125,Extricating Young Gussie,P.G. Wodehouse,humor,3.87,167
23507509,"The Good, the Bad and the Smug (YouSpace, #4)",Tom Holt,humor,3.66,450
16096093,The Fridgularity,Mark A. Rayner,humor,3.59,116
17165911,"Pinkbeard's Revenge (Adventures of Jo Schmo, #4)",Greg Trine,humor,3.6,18
